application_id,student_id,application_date,requested_amount,installments,purpose,has_guarantor,rent_expense,other_debts,channel
A002360,S000769,2024-12-30,1372.83,18,Notebook,1,950.0,0.0,App
A002361,S000725,2024-07-06,4169.51,18,Curso,0,700.0,249.22,WhatsApp
A002362,S001397,2024-03-08,810.29,12,Notebook,0,1200.0,0.0,Web
A002363,S001680,2024-02-13,1380.33,9,Curso,1,0.0,475.47,App
A002364,S001277,2024-10-17,3360.45,12,Curso,1,700.0,960.19,App
A002365,S001643,2024-03-14,5043.0,6,Notebook,0,1200.0,310.16,App
A002366,S001497,2024-03-14,3986.91,6,Notebook,1,1200.0,92.01,WhatsApp
A002367,S001472,2025-01-29,1137.91,9,Notebook,0,1600.0,372.76,App
A002368,S000294,2025-01-03,5234.9,18,Curso,1,1200.0,431.2,Web
A002369,S000292,2024-04-28,769.93,24,Intercâmbio,1,1600.0,360.98,Web
A002370,S001228,2024-05-26,4390.66,9,Saúde,1,1600.0,0.0,Web
A002371,S000730,2024-10-10,3811.12,12,Moradia,1,950.0,55.3,App
A002372,S000759,2024-10-20,5449.97,12,Moradia,1,700.0,107.48,App
A002373,S001426,2024-04-17,1340.54,6,Saúde,1,950.0,460.58,App
A002374,S000064,2024-05-23,2216.74,9,Taxas/Documentos,1,700.0,0.0,Web
A002375,S001206,2024-06-14,885.17,24,Taxas/Documentos,0,950.0,1177.38,App
A002376,S001266,2024-02-14,1694.12,6,Intercâmbio,0,950.0,228.05,Web
A002377,S001683,2024-05-01,4187.8,12,Curso,1,400.0,998.06,Web
A002378,S001252,2024-09-14,8665.65,9,Taxas/Documentos,0,0.0,93.6,Web
A002379,S000899,2024-03-14,796.47,12,Moradia,0,1200.0,387.12,App
A002380,S000565,2024-07-25,775.91,6,Curso,0,1200.0,0.0,Web
A002381,S000553,2024-12-01,1355.84,12,Moradia,0,1200.0,986.24,App
A002382,S000639,2024-07-06,1680.83,6,Taxas/Documentos,0,1200.0,409.92,App
A002383,S000289,2024-12-04,907.0,3,Curso,1,1600.0,27.71,App
A002384,S001323,2024-05-24,1713.76,6,Curso,0,2200.0,416.22,Agência
A002385,S001002,2024-11-14,813.91,18,Notebook,1,1200.0,203.3,App
A002386,S000386,2024-05-29,2749.62,12,Saúde,0,700.0,527.82,Agência
A002387,S000419,2024-06-09,2169.63,6,Notebook,0,0.0,0.0,App
A002388,S001092,2024-10-06,1248.85,6,Notebook,1,1600.0,0.0,App
A002389,S001380,2025-01-19,2734.16,3,Curso,0,1600.0,0.0,Agência
A002390,S000917,2024-05-23,2540.36,6,Curso,1,1200.0,0.0,Web
A002391,S001009,2024-03-19,1592.76,12,Saúde,0,700.0,0.0,Web
A002392,S000475,2024-05-11,3849.03,12,Saúde,1,400.0,653.75,App
A002393,S000157,2024-08-18,2376.55,6,Saúde,0,700.0,646.97,WhatsApp
A002394,S000676,2024-04-15,1477.52,6,Notebook,1,1200.0,535.93,Web
A002395,S001762,2024-06-09,5959.92,9,Intercâmbio,0,1600.0,795.03,App
A002396,S000710,2025-01-21,876.98,6,Taxas/Documentos,0,1200.0,0.0,Web
A002397,S001521,2024-09-15,3714.43,18,Intercâmbio,0,1600.0,132.08,App
A002398,S000721,2024-02-18,2522.17,12,Taxas/Documentos,0,950.0,0.0,App
A002399,S000726,2024-10-03,1646.31,9,Taxas/Documentos,1,950.0,382.32,App
A002400,S000192,2024-12-27,2623.38,12,Curso,0,700.0,186.72,WhatsApp
A000319,S000545,2024-04-17,4200.88,9,Saúde,0,700.0,900.45,Agência
A000415,S000550,2024-02-15,2043.45,12,Curso,1,950.0,0.0,App
A002344,S000458,2024-08-16,4853.45,6,Taxas/Documentos,0,0.0,633.43,App
A002365,S001643,2024-03-14,5043.0,6,Notebook,0,1200.0,310.16,App
A002234,S000537,2024-09-15,2295.26,3,Notebook,0,700.0,0.0,App
A000356,S000954,2024-05-19,2183.55,12,Curso,1,1600.0,186.82,App
A002016,S000193,2024-11-10,2047.63,18,Moradia,1,400.0,124.55,Web
A001041,S000978,2024-02-10,5160.01,9,Curso,0,400.0,213.21,Web
A000494,S000106,2024-11-23,5505.66,9,Saúde,0,400.0,697.67,WhatsApp
A001218,S000886,2024-09-10,7192.99,6,Taxas/Documentos,0,1200.0,219.19,App
A001699,S001198,2024-03-05,5547.23,18,Moradia,1,400.0,495.19,App
A001168,S001085,2024-12-21,6064.93,9,Curso,1,700.0,232.99,Web
A002054,S000124,2024-09-14,1609.52,12,Taxas/Documentos,0,0.0,260.63,Web
A001298,S001061,2024-08-27,7255.22,9,Taxas/Documentos,0,700.0,96.77,WhatsApp
A000903,S000967,2024-05-15,6938.39,6,Saúde,1,700.0,541.04,App
A000627,S001564,2024-11-24,874.02,9,Moradia,1,1200.0,257.89,Agência
A000783,S000632,2024-08-10,7374.42,12,Intercâmbio,0,950.0,11.79,App
A001133,S000466,2024-04-04,2079.81,12,Saúde,1,950.0,172.35,App
A002336,S001014,2024-04-10,1316.69,6,Taxas/Documentos,0,1200.0,126.84,App
A001756,S000415,2025-01-30,5159.36,6,Taxas/Documentos,0,1200.0,2173.18,App
A001827,S000925,2024-10-24,2673.89,9,Notebook,0,1200.0,188.25,WhatsApp
A001241,S001693,2024-04-03,2402.64,18,Saúde,1,1200.0,104.42,Agência
A000493,S000534,2024-09-14,1169.48,6,Notebook,0,1200.0,180.7,Web
A002202,S000871,2024-10-05,4843.75,12,Intercâmbio,0,1200.0,678.74,WhatsApp
A001124,S001447,2024-04-05,5487.35,12,Moradia,0,1600.0,0.0,WhatsApp
A001728,S000753,2024-05-23,5932.32,24,Moradia,0,0.0,233.82,WhatsApp
A001503,S000713,2024-03-25,7219.43,3,Saúde,1,950.0,1005.5,Agência
A001922,S001020,2024-06-24,3268.67,9,Intercâmbio,1,1200.0,368.67,Web
A001888,S001697,2024-10-07,5151.15,12,Saúde,1,700.0,1673.63,WhatsApp
A001651,S000123,2024-07-18,1467.34,12,Moradia,0,400.0,0.0,App
A001353,S000308,2024-12-30,2912.42,6,Transporte,0,950.0,251.7,WhatsApp
A001337,S000583,2024-10-15,3817.03,9,Transporte,1,400.0,314.22,App
A001123,S000664,2024-12-15,1482.43,3,Transporte,1,1600.0,599.47,Agência
A001068,S000188,2025-01-26,848.0,3,Notebook,0,950.0,550.47,WhatsApp
A001886,S000706,2024-05-01,1655.47,12,Notebook,0,1600.0,295.58,App
A001162,S001680,2024-10-14,8148.69,12,Curso,1,400.0,279.57,WhatsApp
